12448,0,0,0,0,0,0,0,0,0,0,449.45,0,0
12449,0,0,0,0,0,0,858.93,0,777.95,1087.7,0,1342.71,0
12450,0,0,0,0,0,0,101.88,96,0,0,0,0,0
12451,0,2919.51,0,0,0,2388.31,0,-102,0,0,2539.56,1188.14,0
12452,0,0,0,0,0,0,0,0,0,0,0,428.57,0
12453,0,0,0,0,0,0,0,707.09,0,0,0,0,0
12454,0,0,0,0,0,0,0,0,0,0,0,0,0
12455,0,0,1698.9,0,0,0,264.4,134.5,78.56,290.5,0,0,0
12456,0,0,0,940.17,0,0,0,1325.23,-27.15,0,915.64,0,0
12457,0,0,0,0,842.35,0,0,0,-9.75,1099.63,-14.45,0,0
12458,0,0,441.92,0,0,0,0,0,0,505.48,0,0,0
12461,0,0,0,0,0,0,0,626.88,0,200,0,0,0
12462,0,0,741.31,0,0,0,0,0,0,0,0,427.48,-44.78
12463,0,0,0,0,344.57,291.98,337.84,0,0,0,329.24,0,0
12464,0,0,363.85,0,0,181,0,45.6,190.1,0,0,431.5,0
12465,0,0,0,0,0,0,440.94,0,0,0,0,301.25,-8.3
12468,0,220.59,0,0,0,0,508.95,-5.5,0,0,0,0,0
12471,3556.71,587.75,1193.9,872.5,668.88,859.3,0,940.46,1740.82,561.04,2207.5,3313.55,2238.51
12472,1509,825.36,-94.93,537.53,0,0,1266.66,585.01,0,0,1376.43,224.42,0
12473,0,0,0,0,0,0,595.73,0,514.06,0,1697.98,40.46,0
12474,-34,599.8,278.33,1033.52,-21.55,732.31,472.01,705.24,0,437.58,1796.55,1116.68,0
12475,0,0,0,0,0,0,0,0,0,0,723.38,0,0
12476,-12.45,549.58,127.45,0,1411.67,276.2,0,746.57,-38.05,532.81,1097.16,1954.39,-98.75
12477,0,0,2351.75,0,2221.02,0,0,0,4251.71,-93.18,2348.02,2037.69,0
12478,0,0,0,0,0,0,0,0,0,0,0,0,680.99
12479,0,0,0,0,0,0,0,0,0,0,0,527.2,-49.9
12480,0,816.25,0,771.02,0,0,0,557.68,0,0,0,1136.68,0
12481,791.34,603.09,0,832.34,-5.46,873.78,1001.21,0,0,0,1307.76,186.8,0
12483,0,507.56,0,0,323,107.1,319.95,0,0,309.45,454.2,305.87,0
12484,0,1138.67,0,-36.5,0,0,1137.99,0,1386.49,0,-9.95,878.57,0
12488,0,0,0,0,0,0,0,0,0,553.39,214.06,531.21,0
12489,0,334.93,0,0,0,0,0,0,0,0,0,0,0
12490,0,864.22,0,0,0,331.5,484.06,412.93,424.06,1035.82,0,1403.04,462.3
12491,0,0,0,0,0,0,0,0,0,0,0,460.4,0
12492,0,0,0,0,0,0,0,0,126.39,0,136.82,0,0
12493,0,0,0,0,0,215.55,201.24,0,0,0,0,0,0
12494,48.75,-10.95,243.7,0,0,403.09,0,135.32,0,0,214.74,104.7,0
12497,0,0,0,0,0,0,0,0,0,1043.1,0,0,0
12498,0,0,0,0,0,0,0,0,0,0,247.25,156.45,0
12500,0,344.94,373.98,491.28,0,0,185.64,0,378,0,1837.04,595.39,0
12501,0,2089.68,0,0,0,0,0,0,0,0,0,0,0
12502,0,0,617.25,702.8,0,522.6,0,0,788.87,1092.35,0,0,0
12503,0,-1126,0,0,0,0,0,0,0,0,0,0,0
12504,0,0,0,0,0,0,0,0,0,0,0,114,0
12505,0,0,-4.5,0,0,0,0,0,0,0,0,0,0
12506,0,0,0,0,73.5,0,0,0,0,0,0,0,0
12507,0,0,446.16,0,0,0,0,811.9,0,0,0,0,0
12508,0,0,0,0,0,0,0,0,0,0,0,398.27,0
12509,0,0,176.5,0,0,0,0,0,0,0,0,0,0
12510,0,681.05,0,0,0,0,0,301.52,0,0,0,0,0
12512,0,0,0,0,0,0,0,0,0,0,138.03,0,0
12513,0,0,0,0,0,0,0,0,612.29,-25.5,0,0,0
12514,0,0,0,1017.68,0,0,0,0,0,0,0,0,0
12515,383.7,0,0,0,0,0,0,0,0,0,0,0,0
12516,0,0,0,0,0,0,583.2,0,0,728.86,0,0,0
12517,0,0,0,0,0,0,766.95,0,771.75,417.2,0,508.99,0
12518,0,0,0,0,0,0,0,0,324.83,524.9,381.06,486.96,339.14
12519,0,0,0,0,0,0,0,0,0,0,340.84,0,0
12520,0,0,0,1182.21,0,463.6,0,348.29,0,588.41,0,0,0
12521,0,0,0,0,0,0,0,599.68,0,0,0,0,0
12522,0,0,0,0,0,0,0,0,0,0,192.72,0,0
12523,0,102.95,143.4,115.09,138.75,0,0,204.75,312.81,124.38,385.22,237.42,-19.2
12524,0,337.39,525.34,475.44,0,1495.21,289.1,0,0,0,1055.44,307.8,0
12526,0,0,0,0,0,0,0,0,0,520.3,519.28,0,277.08
12527,0,132.52,152.4,0,0,0,0,0,0,63.79,0,0,0
12528,0,493.53,0,271.93,0,0,0,281.71,229,0,274.51,371.6,0
12530,0,387.4,0,0,417.6,0,0,0,378,0,440.63,0,0
12531,0,0,0,0,0,0,0,0,0,0,0,125.22,0
12532,0,0,0,0,0,0,0,0,0,0,0,349.83,0
12534,0,0,0,0,0,0,0,0,1089.18,0,0,0,0
12535,0,0,0,0,0,0,371.45,0,0,344.9,0,0,0
12536,0,0,0,0,0,0,0,0,0,0,4279.71,0,-172.89
12538,0,0,0,0,0,0,0,0,0,0,0,363.95,0
12539,0,1715.85,0,1085.99,0,0,0,0,0,0,0,1050.66,0
12540,881.01,1081.48,288.98,1140.76,0,2686.6,357.99,1775.01,509.34,1683.62,1442.27,1461.98,0
12541,0,0,0,312.4,0,0,223.74,0,0,0,0,445.04,0
12544,0,0,0,0,0,0,0,0,0,0,0,355.7,0
12545,0,0,0,628.15,0,0,0,0,0,372.24,0,0,0
12546,0,0,0,0,0,0,0,0,0,760.2,381.3,0,0
12547,0,0,0,159.4,0,48.4,0,0,0,0,0,0,0
12548,0,0,0,0,0,0,95.2,0,0,0,0,0,0
12550,0,0,0,0,0,0,0,0,0,964.83,0,0,0
12551,168,0,0,0,0,0,0,0,0,0,0,0,0
12552,0,0,0,0,0,0,0,0,0,0,317.82,120,0
12553,0,680.51,-10.2,675.16,0,352.85,0,284.75,400.22,0,477.55,514.39,277.02
12556,0,0,0,0,0,0,0,312.9,0,0,290.81,0,0
12557,620,3417.12,0,817.5,0,0,0,4146.34,0,0,0,2990,0
12558,0,0,0,0,0,0,0,0,0,0,0,0,0
12559,0,486.11,50.1,0,0,0,0,0,0,0,0,0,0
12560,0,0,0,0,0,0,0,1292.31,111.38,0,0,0,697.7
12561,0,0,238.85,0,0,0,0,0,0,0,0,0,0
12562,0,0,0,0,0,444.96,510.27,0,650,388.64,513.6,619.9,654.37
12564,0,0,0,456.9,0,0,0,0,0,0,0,0,0
12565,0,0,145.92,-14.75,0,0,0,0,0,0,0,0,0
12566,0,0,0,0,0,0,0,0,0,346.7,0,0,0
12567,1942.38,0,1236.73,0,0,705.21,1936.44,0,851.06,891.82,0,1551.3,0
12569,0,0,0,0,772.7,367.92,237.42,166.25,297.03,284.66,706.72,537.27,695.02
12571,0,0,0,0,0,0,0,0,248.35,0,271.26,0,0
12572,0,0,0,0,0,0,0,0,0,0,517.04,0,487.68
12573,0,0,0,0,160.54,0,0,0,0,0,0,0,0
12574,0,218.45,0,0,0,0,0,0,0,0,0,0,0
12576,0,0,266.85,0,0,154.8,0,230.35,0,275.7,0,379.28,0
12577,195.89,0,0,0,0,0,0,0,0,0,0,399.51,0
12578,0,1567.51,0,0,0,0,0,0,0,0,0,1185.85,0
12579,0,0,0,0,0,0,0,0,0,410.72,0,0,0
12580,0,0,0,0,415.7,0,0,0,0,0,0,0,0
12581,0,0,0,0,0,0,0,0,0,0,197.71,0,0
12582,0,0,205.16,0,306.2,0,0,0,0,0,0,0,0
12583,855.86,730.16,303.56,712.85,0,421.96,617.48,329.24,243.1,852.83,253.36,1172.17,694.77
12584,0,0,0,453.73,0,0,119.31,147.1,-31.85,279.8,582.16,143.25,200.45
12585,1262.85,-56.04,0,0,776,0,0,0,0,0,0,0,0
12586,-17,0,0,0,0,0,0,0,0,0,0,196.94,0
12587,0,0,0,0,0,0,0,0,0,0,0,0,144
12588,0,0,0,0,0,0,0,0,0,0,214.9,0,0
12589,0,0,0,0,0,0,0,131.5,0,0,0,515.18,0
12590,0,0,0,0,0,9864.26,-2.88,0,0,0,0,0,0
12591,0,452.85,0,0,0,0,0,0,0,0,0,0,0
12592,0,0,0,0,0,231.8,0,0,0,205.8,0,0,0
12593,0,0,0,0,0,236,0,0,182.1,0,0,0,0
12594,0,341,256,307.5,255.04,587.45,42.96,0,721.95,0,722.4,85.92,0
12596,0,0,0,0,269.95,0,0,0,0,0,348.32,0,0
12597,0,0,0,516.15,0,0,912.66,0,0,0,2176.45,77.87,0
12598,0,0,720.86,-20.4,0,564.88,0,298.64,0,361.76,0,1076.94,0
12599,0,0,312.46,0,0,151.4,134.28,78.6,180.3,0,0,175.54,0
12600,274.8,0,427.94,124.08,286.88,184.26,0,345.23,275.37,282.9,0,379.58,0
12601,0,144.26,113.1,111,0,133.1,68.1,0,0,0,0,0,0
12602,0,0,0,0,0,0,0,0,0,0,153.12,0,0
12603,0,0,0,0,0,0,0,0,0,0,0,739.2,0
12604,0,0,0,178.5,0,0,0,0,0,75.68,0,0,0
12605,-7.5,0,0,0,0,0,0,0,0,0,0,0,0
12607,0,0,0,0,0,0,0,0,0,0,0,0,0
12609,0,287.93,0,0,0,0,512.8,0,0,326.12,0,0,0
12610,0,0,0,0,0,0,0,0,1244.7,0,595.09,218.2,0
12611,0,0,0,0,0,0,0,0,0,0,1193.32,0,0
12612,0,0,0,0,0,0,0,0,0,704.04,-60.45,0,0
12613,0,0,0,821.66,0,640.86,0,0,0,0,1881.86,-125.4,0
12614,0,0,0,315.6,0,0,0,0,0,0,0,0,0
12615,0,0,0,0,0,0,634.74,0,0,576.65,0,656.95,422.85
12616,0,0,237.35,0,-7.95,0,0,0,0,427.85,0,0,0
12617,0,0,0,0,0,0,0,0,0,0,0,355.53,0
12618,0,0,0,0,0,0,0,0,0,0,0,177.31,0
12619,0,0,0,205.98,425.68,0,0,688,378.12,669.17,0,847.86,0
12620,0,0,0,0,0,561.66,0,0,0,377.66,0,400.09,0
12621,1372.1,0,1535.24,960,1209.8,2267.13,673.15,561.06,1594.81,1009.75,630.55,610.28,1188.2
12622,0,0,0,0,180.1,0,0,0,0,0,0,0,0
12623,0,0,0,305.1,0,0,0,0,0,0,0,0,0
12624,0,0,0,0,0,0,299.94,0,341.19,0,0,0,0
12625,0,1716.62,-69.5,0,0,967.2,0,0,0,0,0,0,0
12626,0,1211.85,-45.3,0,0,0,814.74,1034.48,1526.1,0,1594.51,251.97,0
12627,0,0,0,0,0,0,0,768.02,1140.55,819.26,1183.72,566.98,0
12628,0,0,0,0,0,0,0,0,0,0,333.64,220.72,215.25
12630,0,0,0,0,0,0,0,0,0,0,701.79,569.09,0
12631,0,0,0,0,0,0,0,0,0,0,640.5,0,0
12633,0,0,1012.82,0,0,716.73,-23.35,0,219.2,0,215.23,0,0
12635,0,0,0,0,0,0,0,683.64,0,1005.54,0,0,0
12637,0,1502.03,0,205.87,615.2,0,0,662.35,0,2609.4,358.4,0,0
12638,0,0,0,0,0,0,0,0,0,0,0,671.69,0
12639,0,0,0,0,486.1,0,0,0,0,0,0,0,0
12640,0,0,0,0,0,0,0,0,0,764.59,0,409.99,0
12641,0,0,0,0,0,0,0,0,185.9,0,0,0,0
12642,0,0,0,0,0,0,0,0,366.45,0,291.96,354.85,0
12643,0,871.2,0,0,0,540.72,730.5,0,1202.22,0,0,0,0
12644,0,0,0,0,0,0,0,0,477.91,0,0,0,0
12645,0,369.3,0,0,0,429.6,0,0,511.96,-19.8,0,464.32,0
12646,0,0,0,0,0,0,0,0,0,0,731.69,0,615.28
12647,1140.7,0,0,464.7,350.76,293.25,0,276.6,307.8,514.96,0,321.15,0
12648,0,0,0,0,0,0,0,318.05,0,0,0,0,0
12649,-19.8,0,0,0,0,375,0,0,248.51,0,0,0,0
12650,0,0,0,0,0,0,0,0,0,0,0,0,314.44
12651,0,114,0,0,0,0,0,0,0,0,0,0,0
12652,0,914.53,0,0,0,0,0,0,0,0,0,0,0
12653,0,0,779.1,0,0,0,0,1430.75,0,0,0,0,0
12654,0,0,166.6,0,0,171.15,0,0,0,0,0,264.23,0
12656,0,0,0,0,502.95,1118.4,0,0,1139.37,644.75,0,577.25,0
12657,0,0,0,0,0,0,0,0,0,618.44,42.5,491.12,0
12658,0,0,0,0,0,0,0,0,0,0,0,686.05,0
12659,0,0,0,0,0,0,0,0,0,0,0,91.68,0
12660,0,0,0,0,0,0,0,0,0,0,0,245.1,0
12662,261.48,0,304,301.4,444.82,0,493.68,431.66,383.92,0,521.62,449.55,224.95
12664,0,661.58,0,0,642,0,0,653.9,0,319.6,626.8,1070,890
12665,0,61.75,0,0,0,0,0,0,0,0,0,0,0
12666,-227.44,0,0,0,0,0,0,0,0,0,0,0,0
12667,0,0,0,0,0,0,0,0,0,0,620.13,0,0
12668,469.87,1009.8,0,1444.8,-34.8,0,0,0,0,0,0,882.68,-29.17
12669,0,0,0,1136.3,0,0,0,471.43,0,0,0,0,0
12670,0,0,0,0,633.05,393.34,0,0,0,608.08,0,1351.68,0
12672,0,225.9,0,0,0,0,0,0,0,0,0,0,0
12673,0,220.9,0,0,0,0,0,0,0,0,0,0,389.62
12674,0,0,0,0,0,586.74,360.06,0,0,425.2,0,547.31,0
12676,0,0,509.5,197.9,0,0,121.55,0,169.1,151.68,0,181.66,0
12678,221.28,0,353.43,3243.13,134,0,1899.32,915.46,1475.44,398.24,8947.96,0,0
12679,0,0,0,756.81,0,112.32,0,0,0,94.32,95.22,0,0
12680,0,0,0,0,0,0,0,0,311.78,301.58,0,0,249.45
12681,2118.11,2951.67,0,1432.81,533.67,966.17,709.91,1111.74,0,777.09,612.11,2464.31,0
12682,1075.29,835.11,1001.74,479.4,585.55,1300.2,785.09,1023.46,1134.08,579.29,426.58,2425.8,636.63
12683,1063.08,677.39,0,1608.08,0,997.27,669.36,0,1130.95,288.84,1056.9,-68.26,797.48
12684,0,0,0,0,0,917.1,462.38,0,0,0,247.76,476.99,179.4
12685,0,0,0,0,0,0,0,0,0,1829.02,620.94,413.12,0
12686,89.14,0,0,0,0,0,0,0,0,0,0,0,0
12688,0,0,0,0,0,0,0,0,4873.81,0,0,0,0
12689,0,0,0,0,0,0,0,0,511.03,0,0,736.58,0
12690,0,0,0,0,0,389.01,0,0,0,0,0,0,0
12691,180,226.2,0,0,0,0,0,150.1,0,0,303.1,176.4,0
12693,0,162.05,0,224.85,0,228.87,0,0,215.19,0,0,0,0
12694,0,0,0,0,0,0,439.5,0,0,430.17,0,0,0
12695,0,0,0,0,0,89.25,0,0,244.65,0,163.1,0,85.1
12697,0,0,0,0,0,0,390.5,343.41,-9.9,0,0,215.01,0
12700,0,0,0,0,0,1056.43,0,1056.62,0,0,1476.19,0,1278.75
12701,0,0,0,0,337.08,0,0,0,0,460.63,0,0,0
12702,0,0,0,0,0,0,0,0,0,0,0,219,0
12703,0,0,0,0,0,0,0,0,0,283.55,-8.85,0,0
12704,0,0,0,0,0,0,329.56,0,771.36,245.55,0,675.61,198.76
12705,858,0,0,0,1284,984.85,-4.2,994.52,0,840.97,961.4,894.7,0
12707,0,0,603.42,0,0,0,0,0,0,0,0,0,0
12708,196.44,284.62,0,268.41,202.5,358.85,232.23,0,403.83,365.27,-9.6,313.77,0
12709,1315.69,1022.44,-83.98,1181.2,68,203.45,1225.26,1197.66,-36.05,1543.24,779.74,879.1,-1.65
12710,0,0,0,0,0,718.96,-18.45,71.4,0,358.66,0,0,0
12712,457.88,250.65,242.25,475.15,0,712.05,627.4,776.05,242.15,0,250.4,207.65,0
12713,0,0,0,0,0,0,0,0,0,0,0,0,848.55
12714,0,0,968.3,0,0,793.62,513.26,0,1114.52,0,0,1319.16,0
12715,0,0,0,0,0,0,0,0,353.86,0,0,0,0
12716,0,0,0,0,0,0,0,677.9,0,0,0,0,375.59
12717,0,0,0,0,609.74,0,0,371.24,0,0,0,0,0
12718,0,0,0,0,0,0,0,0,0,238.25,0,0,0
12719,0,0,0,0,0,0,0,0,0,0,246.75,0,361.35
12720,639.13,279.3,168.9,498.32,293.24,438.93,276.93,367.36,328.44,499.07,696.09,845.1,382.47
12721,259.45,0,455.02,0,366.2,0,591.09,0,0,342.9,0,614.32,0
12722,0,0,0,0,0,0,0,209.62,626.73,67.98,0,0,0
12723,0,0,0,0,0,0,0,0,0,0,299.41,348.38,77.28
12724,0,154.9,0,0,0,0,125.46,0,0,542.81,0,0,208.24
12725,427.8,0,0,0,0,0,0,0,0,0,0,0,0
12726,170.28,401.58,0,316.02,0,223.4,356.04,0,0,357.32,0,784.46,0
12727,0,514.5,901.66,558.16,0,0,793.08,0,0,537.3,0,643,0
12728,0,252.54,200.72,164.05,0,0,0,0,0,219.02,0,0,0
12729,0,0,0,0,0,0,0,0,453.01,0,0,0,0
12731,1071.9,3174.43,0,2350.46,166,1381.3,1359.58,1734.58,0,3570.4,2487.24,1497.52,0
12732,0,0,0,0,0,0,236.26,0,0,0,0,0,0
12733,0,0,0,0,383.95,0,0,0,0,0,0,0,0
12734,110.4,0,0,0,0,0,0,0,0,0,0,0,0
12735,0,779.57,0,0,0,0,0,0,0,0,0,0,0
12736,0,234,0,0,0,0,0,0,0,0,0,0,0
12738,155.35,0,0,0,0,0,0,0,0,0,0,0,0
12739,0,0,0,0,0,0,0,0,0,1013.04,0,0,0
12740,0,0,0,0,0,0,0,0,0,0,427.6,0,0
12743,0,0,0,0,0,0,0,546.43,0,0,0,0,0
12744,0,2053.07,0,0,2118.74,0,0,3949.32,0,0,999.26,0,0
12747,706.27,303.04,0,310.78,0,771.31,376.3,0,301.7,0,675.38,312.73,438.5
12748,4177.68,418.77,389.64,1011.94,1100.37,2224.42,2006.26,1113.27,659.42,4218.65,1385.84,9295.57,1070.27
12749,0,0,0,0,0,782.1,0,0,1750.45,0,0,572.59,763.06
12750,0,0,0,0,0,0,0,0,275.88,0,0,0,0
12752,0,0,0,0,0,0,0,0,0,4366.78,0,0,0
12753,3590.59,-109.8,5735.24,-28.09,3513.91,0,0,3680.4,-49.79,0,0,4808.48,-116.93
12754,0,0,45.57,-45.57,2949.12,0,0,0,0,0,0,0,0
12755,3794.4,0,0,0,-1591.2,0,0,0,0,0,0,0,0
12756,0,0,0,0,0,0,0,0,0,112.08,0,0,0
12757,0,0,0,0,0,587.83,243.2,835.65,-15,0,1880.52,695.5,0
12758,0,0,0,1570.19,0,0,0,0,1221.4,0,0,0,0
12759,0,0,0,444.8,0,0,637.72,0,0,0,448.92,0,0
12762,0,0,0,0,0,0,0,0,0,0,0,461.59,1436.93
12763,320.08,0,0,0,0,0,0,174,0,0,0,0,0
12764,0,1693.88,0,0,0,0,0,0,0,0,0,0,0
12766,1149.29,686.48,973.65,0,1206.29,0,0,936.48,0,0,1319.01,0,718.43
12769,0,0,0,0,1143.6,0,0,0,0,0,0,0,0
12770,0,0,0,0,0,1351.45,0,0,0,0,0,0,0
12772,0,0,0,0,0,0,0,0,0,0,892.47,0,0
12775,0,0,179.65,235.71,0,294.72,419.8,0,0,0,0,221.36,0
12778,0,134.48,0,273.58,0,0,84,0,0,0,171.93,140.24,0
12779,248.16,613.22,337.2,303.39,705.84,752.21,-53.91,0,0,0,0,962.59,0
12781,0,0,549.26,0,-57.51,0,0,0,0,0,277.48,-61.51,0
12782,463.5,626.33,0,415.52,0,0,0,515.72,0,0,0,0,252.25
12783,0,0,0,0,0,0,0,0,0,339.02,642.01,222.26,400.58
12784,0,0,0,0,0,0,0,0,0,0,0,574.42,0
12785,311.95,0,0,0,0,0,0,0,0,0,0,0,-6.24
12787,0,0,0,0,0,158.1,0,0,0,186.56,0,119,0
12789,0,0,0,0,0,0,0,0,0,0,91.85,0,0
12790,0,0,0,0,0,324.92,0,0,0,0,0,0,0
12791,192.6,0,0,0,0,0,0,0,0,0,0,0,0
12792,0,0,0,400.54,0,0,0,0,0,0,0,0,0
12793,131.8,413.68,0,0,0,0,0,0,0,0,0,0,0
12794,0,0,0,0,0,0,0,0,0,317,543.41,0,0
12795,0,0,0,0,0,0,0,0,0,0,0,430.48,0
12797,194.18,0,0,0,0,0,0,0,0,0,0,0,0
12798,0,0,0,0,0,0,1607.04,0,0,0,1718.4,3651.6,0
12802,0,0,0,0,0,0,412.58,0,0,0,0,0,0
12808,129.4,0,0,0,0,0,151.95,0,0,0,0,202.3,0
12809,0,0,0,0,0,0,484.36,0,0,0,0,0,0
12811,0,0,240.25,274.6,0,0,0,0,0,0,0,0,0
12812,0,0,0,0,0,0,0,0,0,0,229.64,0,0
12814,0,0,0,0,0,0,0,0,125.92,0,0,0,0
12815,0,0,0,0,0,615.36,0,448.1,0,0,0,0,0
12816,0,0,0,0,0,0,318.65,0,0,253.55,0,0,0
12817,0,0,0,166.04,0,0,0,0,0,0,0,0,0
12818,0,0,0,1542.08,0,0,-24.2,0,0,0,0,0,0
12820,0,170.46,0,0,0,0,0,0,0,217.77,343.76,0,210.35
12821,0,0,0,0,0,92.72,0,0,0,0,0,0,0
12822,0,0,0,0,0,0,0,0,0,918.98,0,0,0
12823,0,0,535.5,459,0,0,0,0,229.5,535.5,0,0,0
12824,0,0,0,0,0,0,0,0,0,0,397.12,0,0
12826,155,542.1,0,0,0,0,114.92,0,0,234,0,279.5,142.6
12827,0,0,0,0,0,0,0,0,0,0,217.75,100.95,111.45
12828,0,0,0,0,0,0,0,0,338.2,77.31,245.8,0,357.4
12829,85.75,167.3,0,0,0,0,0,0,0,0,0,0,0
12830,0,0,0,0,0,0,2221.84,2915.92,0,1210.32,0,400.32,0
12831,0,0,0,215.05,0,0,0,0,0,0,0,0,0
12832,0,0,0,0,0,0,0,0,0,267.8,0,115.23,0
